XCoord,YCoord,OID,TRIPDURATI,STARTTIME,STOPTIME,START_STAT,START_ST_1,START_ST_2,START_ST_3,END_STATIO,END_STAT_1,END_STAT_2,END_STAT_3,BIKEID,USERTYPE,BIRTH_YEAR,GENDER
-73.98362464,40.69474881,438941,1107,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,306,Cliff St & Fulton St,40.708235,-74.005301,18145,Subscriber,1981,1
-73.96834101,40.70827295,438977,167,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,389,Broadway & Berry St,40.710446,-73.965251,16100,Customer,0,0
-73.96024116,40.71534825,439027,983,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,295,Pike St & E Broadway,40.714067,-73.992939,17598,Subscriber,1995,1
-73.97632328,40.68382604,439123,602,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,323,Lawrence St & Willoughby St,40.692362,-73.986317,17899,Subscriber,1957,1
-73.95381995,40.69331716,439158,1104,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,2000,Front St & Washington St,40.702551,-73.989402,19393,Subscriber,1981,2
-73.99052739,40.69475701,439205,864,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,195,Liberty St & Broadway,40.709056,-74.010434,17508,Subscriber,1971,2
-73.96834101,40.70827295,439249,1154,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,392,Jay St & Tech Pl,40.695065,-73.987167,18081,Subscriber,1956,2
-73.96834101,40.70827295,439257,1124,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,392,Jay St & Tech Pl,40.695065,-73.987167,16766,Subscriber,1963,1
-73.96024116,40.71534825,439303,246,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,18378,Subscriber,1993,1
-73.96024116,40.71534825,439328,1020,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,414,Pearl St & Anchorage Pl,40.702819,-73.987658,20375,Subscriber,1986,1
-73.98912867,40.68926942,439476,249,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,278,Concord St & Bridge St,40.697666,-73.984764,15580,Subscriber,1978,1
-73.98912867,40.68926942,439497,207,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,431,Hanover Pl & Livingston St,40.688646,-73.982634,19101,Subscriber,1970,1
-73.96834101,40.70827295,439591,867,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,532,S 5 Pl & S 4 St,40.710451,-73.960876,18040,Subscriber,1972,2
-73.98912867,40.68926942,439604,400,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,406,Hicks St & Montague St,40.695128,-73.995951,16741,Subscriber,1983,1
-73.97372990,40.69178230,439702,1402,NULL,NULL,262,Washington Park,40.691782,-73.973730,229,Great Jones St,40.727434,-73.993790,20087,Subscriber,1984,1
-73.96024116,40.71534825,439730,1053,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,483,E 12 St & 3 Ave,40.732233,-73.988900,18831,Subscriber,1979,1
-73.96087600,40.71045100,439745,966,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,263,Elizabeth St & Hester St,40.717290,-73.996375,21038,Subscriber,1977,2
-73.96834101,40.70827295,440204,1560,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,531,Forsyth St & Broome St,40.718939,-73.992663,22714,Customer,0,0
-73.97493121,40.68981035,440208,133,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,16782,Subscriber,1980,1
-73.96834101,40.70827295,440230,1482,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,531,Forsyth St & Broome St,40.718939,-73.992663,19492,Customer,0,0
-73.96834101,40.70827295,440288,1347,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,531,Forsyth St & Broome St,40.718939,-73.992663,20231,Customer,0,0
-73.96087600,40.71045100,440299,1473,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,146,Hudson St & Reade St,40.716250,-74.009106,20351,Subscriber,1977,1
-73.96087600,40.71045100,440300,1480,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,146,Hudson St & Reade St,40.716250,-74.009106,14661,Subscriber,1981,2
-73.96834101,40.70827295,440303,1337,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,531,Forsyth St & Broome St,40.718939,-73.992663,15584,Customer,0,0
-73.96834101,40.70827295,440305,1323,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,531,Forsyth St & Broome St,40.718939,-73.992663,16544,Customer,0,0
-73.95643107,40.69064950,440346,839,NULL,NULL,409,DeKalb Ave & Skillman St,40.690649,-73.956431,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,16554,Subscriber,1978,1
-73.96986848,40.69794000,440367,654,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,22725,Subscriber,1983,1
-73.97632328,40.68382604,440433,1190,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,460,S 4 St & Wythe Ave,40.712859,-73.965903,22692,Subscriber,1986,1
-73.96024116,40.71534825,440594,719,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,301,E 2 St & Avenue B,40.722174,-73.983688,21282,Subscriber,1981,1
-73.96834101,40.70827295,441074,1566,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,526,E 33 St & 5 Ave,40.747659,-73.984907,22094,Customer,0,0
-73.97703874,40.69327018,441085,353,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,119,Park Ave & St Edwards St,40.696089,-73.978034,18408,Customer,0,0
-73.99548059,40.70037867,441124,2214,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,406,Hicks St & Montague St,40.695128,-73.995951,16970,Subscriber,1966,1
-73.95381995,40.69331716,441151,284,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,17087,Subscriber,1984,1
-73.96023854,40.68900443,441178,1724,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,143,Clinton St & Joralemon St,40.692395,-73.993379,17323,Subscriber,1964,1
-73.96024116,40.71534825,441382,1882,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,406,Hicks St & Montague St,40.695128,-73.995951,22725,Subscriber,1958,2
-73.96024116,40.71534825,441482,1708,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,279,Peck Slip & Front St,40.707873,-74.001670,17781,Subscriber,1967,1
-73.97632328,40.68382604,441758,1907,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,284,Greenwich Ave & 8 Ave,40.739017,-74.002638,14598,Subscriber,1976,1
-73.95381995,40.69331716,441798,2002,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,252,MacDougal St & Washington Sq,40.732264,-73.998522,22637,Subscriber,1976,1
-73.96024116,40.71534825,441833,111,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,15198,Subscriber,1997,1
-73.98912867,40.68926942,442092,848,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,437,Macon St & Nostrand Ave,40.680983,-73.950048,22428,Subscriber,1957,1
-73.98912867,40.68926942,442144,575,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,218,Gallatin Pl & Livingston St,40.690284,-73.987071,18671,Customer,0,0
-73.96087600,40.71045100,442162,835,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,250,Lafayette St & Jersey St,40.724561,-73.995653,18151,Subscriber,1975,1
-73.99548059,40.70037867,442247,1597,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,322,Clinton St & Tillary St,40.696192,-73.991218,18083,Customer,0,0
-73.99548059,40.70037867,442253,1545,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,322,Clinton St & Tillary St,40.696192,-73.991218,15377,Customer,0,0
-73.96087600,40.71045100,442305,1480,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,301,E 2 St & Avenue B,40.722174,-73.983688,18040,Customer,0,0
-73.96087600,40.71045100,442310,1445,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,301,E 2 St & Avenue B,40.722174,-73.983688,18569,Customer,0,0
-73.97493121,40.68981035,442315,415,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,15438,Subscriber,1957,1
-73.96087600,40.71045100,442481,963,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,312,Allen St & E Houston St,40.722055,-73.989111,15506,Subscriber,1972,1
-73.99052739,40.69475701,442673,692,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,417,Barclay St & Church St,40.712912,-74.010202,22049,Subscriber,1964,1
-73.99548059,40.70037867,442836,420,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,314,Cadman Plaza West & Montague St,40.693830,-73.990539,20602,Subscriber,1954,2
-73.96087600,40.71045100,442928,1471,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,265,Stanton St & Chrystie St,40.722293,-73.991475,16136,Subscriber,1986,1
-73.96408963,40.70853074,442977,995,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,471,Grand St & Havemeyer St,40.712868,-73.956981,15045,Customer,0,0
-73.96408963,40.70853074,442992,994,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,471,Grand St & Havemeyer St,40.712868,-73.956981,20018,Customer,0,0
-73.99052739,40.69475701,443170,1834,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,477,W 41 St & 8 Ave,40.756405,-73.990026,20246,Subscriber,1980,1
-73.96024116,40.71534825,443178,118,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22029,Subscriber,1969,1
-73.97493121,40.68981035,443208,190,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,243,Fulton St & Rockwell Pl,40.688226,-73.979382,20900,Subscriber,1942,1
-73.98912867,40.68926942,443474,474,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,2000,Front St & Washington St,40.702551,-73.989402,22297,Subscriber,1965,2
-73.97632328,40.68382604,443525,4795,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,387,Centre St & Chambers St,40.712733,-74.004607,16588,Customer,0,0
-73.97632328,40.68382604,443564,4914,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,376,John St & William St,40.708621,-74.007222,18241,Customer,0,0
-73.98912867,40.68926942,443607,552,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,391,Clark St & Henry St,40.697601,-73.993446,19276,Subscriber,1973,1
-73.96986848,40.69794000,443608,1343,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,414,Pearl St & Anchorage Pl,40.702819,-73.987658,15198,Customer,0,0
-73.98362464,40.69474881,443654,1848,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,523,W 38 St & 8 Ave,40.754666,-73.991382,16464,Subscriber,1969,1
-73.96087600,40.71045100,443862,2427,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,437,Macon St & Nostrand Ave,40.680983,-73.950048,18175,Subscriber,1984,2
-73.97632328,40.68382604,444158,506,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,261,Johnson St & Gold St,40.694749,-73.983625,22279,Subscriber,1980,1
-73.96408963,40.70853074,444170,283,NULL,NULL,443,Bedford Ave & S 9 St,40.708531,-73.964090,532,S 5 Pl & S 4 St,40.710451,-73.960876,18712,Subscriber,1963,1
-73.98912867,40.68926942,444389,1901,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,521,8 Ave & W 31 St,40.750967,-73.994442,14643,Subscriber,1960,1
-73.98912867,40.68926942,444506,1102,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,396,Lefferts Pl & Franklin Ave,40.680342,-73.955769,21056,Subscriber,1985,2
-73.97632328,40.68382604,444550,1046,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,351,Front St & Maiden Ln,40.705310,-74.006126,22643,Subscriber,1986,1
-73.97493121,40.68981035,444658,792,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,396,Lefferts Pl & Franklin Ave,40.680342,-73.955769,20729,Subscriber,1980,2
-73.98912867,40.68926942,444659,437,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,391,Clark St & Henry St,40.697601,-73.993446,14908,Subscriber,1981,1
-73.96087600,40.71045100,444692,810,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,265,Stanton St & Chrystie St,40.722293,-73.991475,20876,Subscriber,1991,2
-73.96087600,40.71045100,444837,1125,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,432,E 7 St & Avenue A,40.726218,-73.983799,17876,Subscriber,1969,1
-73.99548059,40.70037867,445002,463,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,217,Old Fulton St,40.702772,-73.993836,20139,Subscriber,1981,2
-73.99548059,40.70037867,445005,456,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,217,Old Fulton St,40.702772,-73.993836,19643,Subscriber,1976,1
-73.96024116,40.71534825,445434,260,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,21295,Subscriber,1983,2
-73.97493121,40.68981035,445506,931,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22299,Subscriber,1969,1
-73.96087600,40.71045100,445539,1161,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,383,Greenwich Ave & Charles St,40.735238,-74.000271,18712,Subscriber,1966,1
-73.96476280,40.68851534,445621,500,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,21970,Subscriber,1975,1
-73.97632328,40.68382604,445733,676,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,313,Washington Ave & Park Ave,40.696102,-73.967510,22725,Subscriber,1981,2
-73.96023854,40.68900443,445925,151,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,17359,Subscriber,1967,1
-73.97703874,40.69327018,445967,618,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,373,Willoughby Ave & Walworth St,40.693317,-73.953820,18172,Subscriber,1982,2
-73.97632328,40.68382604,445988,316,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,15399,Subscriber,1978,2
-73.96986848,40.69794000,446008,2108,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,387,Centre St & Chambers St,40.712733,-74.004607,22406,Subscriber,1956,1
-73.96087600,40.71045100,446074,1657,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,168,W 18 St & 6 Ave,40.739713,-73.994564,17573,Subscriber,1985,1
-73.96986848,40.69794000,446103,429,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,321,Cadman Plaza E & Red Cross Pl,40.699918,-73.989718,22400,Customer,0,0
-73.97372990,40.69178230,446259,537,NULL,NULL,262,Washington Park,40.691782,-73.973730,353,S Portland Ave & Hanson Pl,40.685396,-73.974315,22568,Subscriber,1965,2
-73.99548059,40.70037867,446493,265,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,430,York St & Jay St,40.701485,-73.986569,18909,Subscriber,1977,1
-73.96563307,40.68650065,446742,261,NULL,NULL,275,Washington Ave & Greene Ave,40.686501,-73.965633,244,Willoughby Ave & Hall St,40.691960,-73.965369,16966,Subscriber,1974,2
-73.97632328,40.68382604,446963,471,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,244,Willoughby Ave & Hall St,40.691960,-73.965369,21970,Subscriber,1971,1
-73.96024116,40.71534825,447218,236,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,16983,Subscriber,1963,1
-73.97992700,40.69977300,447260,327,NULL,NULL,2001,Sands St & Navy St,40.699773,-73.979927,430,York St & Jay St,40.701485,-73.986569,15668,Subscriber,1952,1
-73.96986848,40.69794000,447315,495,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,321,Cadman Plaza E & Red Cross Pl,40.699918,-73.989718,21024,Subscriber,1992,1
-73.97372990,40.69178230,447416,457,NULL,NULL,262,Washington Park,40.691782,-73.973730,298,3 Ave & Schermerhorn St,40.686832,-73.979677,21480,Subscriber,1975,2
-73.96087600,40.71045100,447582,1361,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,254,W 11 St & 6 Ave,40.735324,-73.998004,19567,Subscriber,1981,1
-73.96986848,40.69794000,447786,737,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,396,Lefferts Pl & Franklin Ave,40.680342,-73.955769,16564,Subscriber,1988,1
-73.95381995,40.69331716,447823,858,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,18172,Subscriber,1982,2
-73.97703874,40.69327018,447913,186,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,270,Adelphi St & Myrtle Ave,40.693083,-73.971789,21516,Subscriber,1969,1
-73.97632328,40.68382604,448022,1434,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,398,Atlantic Ave & Furman St,40.691652,-73.999979,16196,Subscriber,1963,1
-73.97632328,40.68382604,448023,1433,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,398,Atlantic Ave & Furman St,40.691652,-73.999979,20291,Subscriber,1973,2
-73.96024116,40.71534825,448155,224,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,15752,Subscriber,1972,1
-73.97632328,40.68382604,448166,1996,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,503,E 20 St & Park Ave,40.738274,-73.987520,17645,Subscriber,1986,2
-73.97100056,40.70531194,448476,758,NULL,NULL,2005,Railroad Ave & Kay Ave,40.705312,-73.971001,416,Cumberland St & Lafayette Ave,40.687534,-73.972652,22645,Subscriber,1969,1
-73.97493121,40.68981035,448948,548,NULL,NULL,241,DeKalb Ave & S Portland Ave,40.689810,-73.974931,270,Adelphi St & Myrtle Ave,40.693083,-73.971789,17349,Subscriber,1984,1
-73.96834101,40.70827295,449052,388,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18408,Subscriber,1968,1
-73.96087600,40.71045100,449168,815,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,151,Cleveland Pl & Spring St,40.721816,-73.997203,16136,Subscriber,1978,1
-73.97372990,40.69178230,449202,185,NULL,NULL,262,Washington Park,40.691782,-73.973730,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,16032,Subscriber,1984,1
-73.95381995,40.69331716,449288,178,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,409,DeKalb Ave & Skillman St,40.690649,-73.956431,18330,Subscriber,1987,1
-73.97992700,40.69977300,449441,2563,NULL,NULL,2001,Sands St & Navy St,40.699773,-73.979927,309,Murray St & West St,40.714979,-74.013012,15496,Customer,0,0
-73.96476280,40.68851534,449462,266,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,21966,Subscriber,1977,2
-73.99052739,40.69475701,449608,283,NULL,NULL,233,Cadman Plaza W & Pierrepont St,40.694757,-73.990527,278,Concord St & Bridge St,40.697666,-73.984764,16723,Subscriber,1990,1
-73.98912867,40.68926942,449612,1092,NULL,NULL,310,State St & Smith St,40.689269,-73.989129,361,Allen St & Hester St,40.716059,-73.991908,22154,Subscriber,1992,2
-73.97632328,40.68382604,449628,457,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,261,Johnson St & Gold St,40.694749,-73.983625,18615,Subscriber,1981,2
-73.96087600,40.71045100,450018,619,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,151,Cleveland Pl & Spring St,40.721816,-73.997203,22137,Subscriber,1995,1
-73.98362464,40.69474881,450133,1969,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18668,Subscriber,1958,1
-73.98362464,40.69474881,450159,1413,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,15619,Subscriber,1984,1
-73.96024116,40.71534825,450264,236,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,532,S 5 Pl & S 4 St,40.710451,-73.960876,16483,Subscriber,1970,1
-73.96024116,40.71534825,450265,191,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,20203,Subscriber,1975,1
-73.96087600,40.71045100,450307,971,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,408,Market St & Cherry St,40.710762,-73.994004,19791,Subscriber,1984,1
-73.97632328,40.68382604,450389,383,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,270,Adelphi St & Myrtle Ave,40.693083,-73.971789,22496,Subscriber,1973,1
-73.96087600,40.71045100,450708,905,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,375,Mercer St & Bleecker St,40.726795,-73.996951,19420,Subscriber,1970,1
-73.96024116,40.71534825,450888,1369,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,410,Suffolk St & Stanton St,40.720664,-73.985180,19524,Customer,0,0
-73.96024116,40.71534825,450919,1342,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,410,Suffolk St & Stanton St,40.720664,-73.985180,18629,Customer,0,0
-73.96024116,40.71534825,451051,1248,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,410,Suffolk St & Stanton St,40.720664,-73.985180,15977,Customer,0,0
-73.96024116,40.71534825,451052,1244,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,410,Suffolk St & Stanton St,40.720664,-73.985180,22266,Customer,0,0
-73.97703874,40.69327018,451071,329,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,353,S Portland Ave & Hanson Pl,40.685396,-73.974315,22620,Subscriber,1986,1
-73.96986848,40.69794000,451072,490,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,321,Cadman Plaza E & Red Cross Pl,40.699918,-73.989718,22640,Subscriber,1954,1
-73.97632328,40.68382604,451102,351,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,397,Fulton St & Clermont Ave,40.684157,-73.969223,20031,Subscriber,1982,2
-73.96024116,40.71534825,451184,412,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,14722,Subscriber,1981,1
-73.97703874,40.69327018,451281,201,NULL,NULL,245,Myrtle Ave & St Edwards St,40.693270,-73.977039,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,18162,Subscriber,1966,1
-73.96087600,40.71045100,451565,780,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,401,Allen St & Rivington St,40.720196,-73.989978,22460,Subscriber,1986,2
-73.96986848,40.69794000,451782,763,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,365,Fulton St & Grand Ave,40.682232,-73.961458,22506,Subscriber,1958,1
-73.96024116,40.71534825,451860,217,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,460,S 4 St & Wythe Ave,40.712859,-73.965903,17927,Subscriber,1979,2
-73.96024116,40.71534825,451921,2424,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,335,Washington Pl & Broadway,40.729039,-73.994046,17714,Customer,0,0
-73.96476280,40.68851534,452345,124,NULL,NULL,399,Lafayette Ave & St James Pl,40.688515,-73.964763,244,Willoughby Ave & Hall St,40.691960,-73.965369,19723,Subscriber,1985,2
-73.98362464,40.69474881,452543,1070,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,14572,Subscriber,1981,1
-73.98362464,40.69474881,452650,472,NULL,NULL,261,Johnson St & Gold St,40.694749,-73.983625,274,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,22596,Subscriber,1988,1
-73.96024116,40.71534825,452932,174,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,471,Grand St & Havemeyer St,40.712868,-73.956981,17920,Subscriber,1981,1
-73.96023854,40.68900443,452973,245,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,244,Willoughby Ave & Hall St,40.691960,-73.965369,16782,Subscriber,1965,2
-73.96023854,40.68900443,452975,211,NULL,NULL,364,Lafayette Ave & Classon Ave,40.689004,-73.960239,354,Emerson Pl & Myrtle Ave,40.693631,-73.962236,22729,Subscriber,1977,1
-73.96986848,40.69794000,453095,479,NULL,NULL,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,323,Lawrence St & Willoughby St,40.692362,-73.986317,19692,Subscriber,1965,1
-73.97632328,40.68382604,453222,1111,NULL,NULL,83,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,343,Clinton Ave & Flushing Ave,40.697940,-73.969868,18697,Subscriber,1976,2
-73.96087600,40.71045100,453435,1874,NULL,NULL,532,S 5 Pl & S 4 St,40.710451,-73.960876,144,Nassau St & Navy St,40.698399,-73.980689,22749,Subscriber,1975,1
-73.96024116,40.71534825,453468,1778,NULL,NULL,539,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,314,Cadman Plaza West & Montague St,40.693830,-73.990539,18307,Subscriber,1988,2
-73.96834101,40.70827295,453472,257,NULL,NULL,282,Kent Ave & S 11 St,40.708273,-73.968341,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22165,Subscriber,1982,1
-73.95381995,40.69331716,453573,727,NULL,NULL,373,Willoughby Ave & Walworth St,40.693317,-73.953820,460,S 4 St & Wythe Ave,40.712859,-73.965903,17970,Subscriber,1988,1
-73.99548059,40.70037867,453656,940,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,397,Fulton St & Clermont Ave,40.684157,-73.969223,17010,Subscriber,1973,1
-73.99548059,40.70037867,453735,820,NULL,NULL,216,Columbia Heights & Cranberry St,40.700379,-73.995481,310,State St & Smith St,40.689269,-73.989129,17900,Subscriber,1975,2
