XCoord,YCoord,OID,TRIPDURATI,STARTTIME,STOPTIME,START_STAT,START_ST_1,START_ST_2,START_ST_3,END_STATIO,END_STAT_1,END_STAT_2,END_STAT_3,BIKEID,USERTYPE,BIRTH_YEAR,GENDER
-74.01713445,40.70834698,45105,596,NULL,NULL,363,West Thames St,40.708347,-74.017134,146,Hudson St & Reade St,40.716250,-74.009106,21028,Subscriber,1954,1
-73.98142006,40.72740794,45126,1409,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,352,W 56 St & 6 Ave,40.763406,-73.977225,14887,Subscriber,1960,1
-73.99695094,40.72679454,45129,1130,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,518,E 39 St & 2 Ave,40.747804,-73.973442,14664,Subscriber,1947,1
-74.01658354,40.71533790,45139,498,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,534,Water - Whitehall Plaza,40.702551,-74.012723,17389,Subscriber,1980,1
-74.00176802,40.75066386,45164,423,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,521,8 Ave & W 31 St,40.750450,-73.994811,14651,Subscriber,1987,2
-73.99400398,40.71076228,45169,234,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,361,Allen St & Hester St,40.716059,-73.991908,19427,Subscriber,1968,1
-73.97574813,40.72368361,45173,977,NULL,NULL,266,Avenue D & E 8 St,40.723684,-73.975748,382,University Pl & E 14 St,40.734927,-73.992005,18217,Subscriber,1965,2
-74.00277668,40.76087502,45175,880,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,352,W 56 St & 6 Ave,40.763406,-73.977225,16758,Subscriber,1975,1
-73.97668709,40.72228087,45182,505,NULL,NULL,411,E 6 St & Avenue D,40.722281,-73.976687,311,Norfolk St & Broome St,40.717227,-73.988021,14783,Subscriber,1969,1
-74.01658354,40.71533790,45211,370,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,2008,Little West St & 1 Pl,40.705693,-74.016777,16119,Subscriber,1985,1
-73.98014437,40.75500254,45213,277,NULL,NULL,484,W 44 St & 5 Ave,40.755003,-73.980144,456,E 53 St & Madison Ave,40.759711,-73.974023,15482,Subscriber,1981,1
-74.01658354,40.71533790,45230,1127,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,459,W 20 St & 11 Ave,40.746745,-74.007756,16395,Subscriber,1966,2
-74.01658354,40.71533790,45239,556,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,427,Bus Slip & State St,40.701907,-74.013942,18392,Subscriber,1956,2
-74.00277668,40.76087502,45261,1024,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,377,6 Ave & Canal St,40.722438,-74.005664,16101,Subscriber,1991,1
-73.99704680,40.71413089,45269,524,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,427,Bus Slip & State St,40.701907,-74.013942,20622,Subscriber,1990,1
-73.98692300,40.73423200,45271,431,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,537,Lexington Ave & E 24 St,40.740259,-73.984092,21220,Subscriber,1945,1
-73.97948148,40.71219906,45283,1205,NULL,NULL,332,Cherry St,40.712199,-73.979481,440,E 45 St & 3 Ave,40.752554,-73.972826,19059,Subscriber,1973,1
-73.98142006,40.72740794,45286,825,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,329,Greenwich St & N Moore St,40.720434,-74.010206,21378,Subscriber,1989,1
-73.99704680,40.71413089,45289,524,NULL,NULL,296,Division St & Bowery,40.714131,-73.997047,195,Liberty St & Broadway,40.709056,-74.010434,15438,Subscriber,1968,1
-73.97948148,40.71219906,45290,516,NULL,NULL,332,Cherry St,40.712199,-73.979481,307,Canal St & Rutgers St,40.714275,-73.989900,19357,Subscriber,1997,1
-73.99192540,40.72110063,45299,1394,NULL,NULL,473,Rivington St & Chrystie St,40.721101,-73.991925,233,Joralemon St & Adams St,40.692463,-73.989639,16467,Subscriber,1958,2
-73.97948148,40.71219906,45302,1025,NULL,NULL,332,Cherry St,40.712199,-73.979481,501,FDR Drive & E 35 St,40.744219,-73.971212,16379,Subscriber,1956,2
-73.99400398,40.71076228,45305,790,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,504,1 Ave & E 15 St,40.732219,-73.981656,16475,Subscriber,1974,2
-73.98014437,40.75500254,45329,695,NULL,NULL,484,W 44 St & 5 Ave,40.755003,-73.980144,508,W 46 St & 11 Ave,40.763414,-73.996674,19338,Subscriber,1959,1
-73.99160000,40.74915600,45338,348,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,435,W 21 St & 6 Ave,40.741740,-73.994156,15217,Subscriber,1985,1
-73.97948148,40.71219906,45345,945,NULL,NULL,332,Cherry St,40.712199,-73.979481,195,Liberty St & Broadway,40.709056,-74.010434,17517,Subscriber,1982,1
-73.99160000,40.74915600,45361,380,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,476,E 31 St & 3 Ave,40.743943,-73.979661,18660,Subscriber,1975,1
-73.98776323,40.71269042,45372,628,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,315,South St & Gouverneur Ln,40.703554,-74.006702,17305,Subscriber,1984,1
-73.97948148,40.71219906,45385,1315,NULL,NULL,332,Cherry St,40.712199,-73.979481,164,E 47 St & 2 Ave,40.753231,-73.970325,18544,Subscriber,1963,1
-73.99160000,40.74915600,45397,369,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,497,E 17 St & Broadway,40.737050,-73.990093,19906,Subscriber,1982,1
-73.99637500,40.71729000,45405,1369,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,251,Mott St & Prince St,40.723180,-73.994800,19910,Subscriber,1966,1
-73.97793172,40.72082834,45406,1285,NULL,NULL,302,Avenue D & E 3 St,40.720828,-73.977932,415,Pearl St & Hanover Square,40.704718,-74.009260,16607,Subscriber,1978,1
-73.98142006,40.72740794,45410,618,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,128,MacDougal St & Prince St,40.727103,-74.002971,14950,Subscriber,1987,1
-73.97948148,40.71219906,45421,368,NULL,NULL,332,Cherry St,40.712199,-73.979481,307,Canal St & Rutgers St,40.714275,-73.989900,17817,Subscriber,1960,2
-73.97628939,40.71782143,45431,751,NULL,NULL,341,Stanton St & Mangin St,40.717821,-73.976289,2004,6 Ave & Broome St,40.724399,-74.004704,20685,Subscriber,1951,1
-73.99160000,40.74915600,45432,683,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,297,E 15 St & 3 Ave,40.734232,-73.986923,16890,Subscriber,1959,1
-74.01658354,40.71533790,45439,445,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,304,Broadway & Battery Pl,40.704633,-74.013617,15009,Subscriber,1999,1
-73.99160000,40.74915600,45440,430,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,546,E 30 St & Park Ave S,40.744449,-73.983035,14724,Subscriber,1971,1
-74.01658354,40.71533790,45445,332,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,417,Barclay St & Church St,40.712912,-74.010202,15742,Subscriber,1956,1
-73.98776323,40.71269042,45454,956,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,264,Maiden Ln & Pearl St,40.707065,-74.007319,17987,Subscriber,1966,1
-73.99098507,40.75756990,45462,501,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,469,Broadway & W 53 St,40.763441,-73.982681,15711,Subscriber,1960,1
-74.00176802,40.75066386,45477,1137,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,228,E 48 St & 3 Ave,40.754601,-73.971879,19450,Subscriber,1958,1
-74.00277668,40.76087502,45494,2215,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,514,12 Ave & W 40 St,40.760875,-74.002777,19263,Subscriber,1978,2
-74.01301200,40.71497870,45503,625,NULL,NULL,309,Murray St & West St,40.714979,-74.013012,279,Peck Slip & Front St,40.707873,-74.001670,15184,Subscriber,1967,1
-74.01575600,40.71151200,45509,507,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,329,Greenwich St & N Moore St,40.720434,-74.010206,15019,Subscriber,1974,1
-73.98776323,40.71269042,45522,1283,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,517,Pershing Square South,40.751581,-73.977910,20682,Subscriber,1981,1
-73.98142006,40.72740794,45537,332,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,293,Lafayette St & E 8 St,40.730287,-73.990765,15252,Subscriber,1989,1
-73.97422494,40.72580614,45544,1554,NULL,NULL,339,Avenue D & E 12 St,40.725806,-73.974225,327,Vesey Pl & River Terrace,40.715338,-74.016584,21071,Subscriber,1991,2
-73.97422494,40.72580614,45545,1349,NULL,NULL,339,Avenue D & E 12 St,40.725806,-73.974225,355,Bayard St & Baxter St,40.716021,-73.999744,20098,Subscriber,1962,1
-73.97948148,40.71219906,45546,1192,NULL,NULL,332,Cherry St,40.712199,-73.979481,455,1 Ave & E 44 St,40.750020,-73.969053,17107,Subscriber,1958,2
-73.97422494,40.72580614,45568,183,NULL,NULL,339,Avenue D & E 12 St,40.725806,-73.974225,511,E 14 St & Avenue B,40.729387,-73.977724,16455,Subscriber,1977,2
-73.98776323,40.71269042,45579,590,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,351,Front St & Maiden Ln,40.705310,-74.006126,16325,Subscriber,1977,2
-74.00670227,40.70355377,45591,178,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,427,Bus Slip & State St,40.701907,-74.013942,16067,Subscriber,1982,1
-73.98142006,40.72740794,45595,740,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,455,1 Ave & E 44 St,40.750020,-73.969053,15788,Subscriber,1980,1
-73.97793172,40.72082834,45615,1695,NULL,NULL,302,Avenue D & E 3 St,40.720828,-73.977932,498,Broadway & W 32 St,40.748549,-73.988084,17838,Subscriber,1962,2
-73.98776323,40.71269042,45622,672,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,315,South St & Gouverneur Ln,40.703554,-74.006702,17845,Subscriber,1957,1
-73.99160000,40.74915600,45624,649,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,504,1 Ave & E 15 St,40.732219,-73.981656,21121,Subscriber,1991,1
-73.99160000,40.74915600,45680,266,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,472,E 32 St & Park Ave,40.745712,-73.981948,17692,Subscriber,1967,1
-74.01575600,40.71151200,45685,931,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,426,West St & Chambers St,40.717548,-74.013221,18181,Subscriber,1969,1
-73.99695094,40.72679454,45688,764,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,546,E 30 St & Park Ave S,40.744449,-73.983035,15794,Subscriber,1954,1
-74.01658354,40.71533790,45697,152,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,3002,South End Ave & Liberty St,40.711512,-74.015756,21341,Subscriber,1971,1
-73.98142006,40.72740794,45703,979,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,417,Barclay St & Church St,40.712912,-74.010202,20799,Subscriber,1990,2
-73.98776323,40.71269042,45708,831,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,439,E 4 St & 2 Ave,40.726281,-73.989780,16293,Subscriber,1972,2
-73.98692300,40.73423200,45713,516,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,474,5 Ave & E 29 St,40.745168,-73.986831,21612,Subscriber,1983,1
-73.98692300,40.73423200,45726,2282,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,482,W 15 St & 7 Ave,40.739355,-73.999318,16156,Subscriber,1990,2
-73.97422494,40.72580614,45727,1146,NULL,NULL,339,Avenue D & E 12 St,40.725806,-73.974225,337,Old Slip & Front St,40.703799,-74.008387,19928,Subscriber,1900,1
-73.98142006,40.72740794,45735,563,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,345,W 13 St & 6 Ave,40.736494,-73.997044,15223,Subscriber,1978,1
-74.00277668,40.76087502,45747,863,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,520,W 52 St & 5 Ave,40.759923,-73.976485,20751,Subscriber,1974,1
-73.99404649,40.72903917,45756,362,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,503,E 20 St & Park Ave,40.738274,-73.987520,21321,Subscriber,1998,1
-73.99160000,40.74915600,45785,908,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,137,E 56 St & Madison Ave,40.761628,-73.972924,21362,Subscriber,1978,2
-73.99098507,40.75756990,45791,634,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,530,11 Ave & W 59 St,40.771522,-73.990541,16853,Subscriber,1965,1
-73.99637500,40.71729000,45792,596,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,309,Murray St & West St,40.714979,-74.013012,21511,Subscriber,1984,1
-74.00176802,40.75066386,45798,181,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,494,W 26 St & 8 Ave,40.747348,-73.997236,18727,Subscriber,1976,1
-73.99160000,40.74915600,45804,934,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,293,Lafayette St & E 8 St,40.730287,-73.990765,21257,Subscriber,1984,2
-73.98692300,40.73423200,45813,540,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,536,1 Ave & E 30 St,40.741444,-73.975361,17287,Subscriber,1978,1
-73.97793172,40.72082834,45833,367,NULL,NULL,302,Avenue D & E 3 St,40.720828,-73.977932,445,E 10 St & Avenue A,40.727408,-73.981420,14722,Subscriber,1990,2
-73.99400398,40.71076228,45846,589,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,438,St Marks Pl & 1 Ave,40.727791,-73.985649,17482,Subscriber,1965,1
-73.99400398,40.71076228,45850,538,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,360,William St & Pine St,40.707179,-74.008873,21251,Subscriber,1976,1
-73.98692300,40.73423200,45876,487,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,128,MacDougal St & Prince St,40.727103,-74.002971,19664,Subscriber,1990,1
-74.01575600,40.71151200,45887,2155,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,519,Pershing Square North,40.751873,-73.977706,19586,Subscriber,1955,1
-73.97574813,40.72368361,45888,1285,NULL,NULL,266,Avenue D & E 8 St,40.723684,-73.975748,268,Howard St & Centre St,40.719105,-73.999733,19836,Subscriber,1951,1
-73.98142006,40.72740794,45914,1078,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,360,William St & Pine St,40.707179,-74.008873,20684,Subscriber,1982,1
-73.98776323,40.71269042,45957,478,NULL,NULL,340,Madison St & Clinton St,40.712690,-73.987763,351,Front St & Maiden Ln,40.705310,-74.006126,17866,Subscriber,1984,1
-74.00670227,40.70355377,45969,1668,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,444,Broadway & W 24 St,40.742354,-73.989151,19363,Subscriber,1976,1
-73.98142006,40.72740794,45975,827,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,257,Lispenard St & Broadway,40.719392,-74.002472,14722,Subscriber,1989,2
-73.99400398,40.71076228,45978,576,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,259,South St & Whitehall St,40.701221,-74.012342,21186,Subscriber,1977,1
-74.01713445,40.70834698,45992,2011,NULL,NULL,363,West Thames St,40.708347,-74.017134,359,E 47 St & Park Ave,40.755103,-73.974987,16405,Subscriber,1985,1
-74.01575600,40.71151200,45996,1221,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,496,E 16 St & 5 Ave,40.737262,-73.992390,20064,Subscriber,1974,1
-73.98142006,40.72740794,45999,948,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,472,E 32 St & Park Ave,40.745712,-73.981948,18892,Subscriber,1978,1
-74.00176802,40.75066386,46009,573,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,435,W 21 St & 6 Ave,40.741740,-73.994156,18947,Subscriber,1983,1
-73.97668709,40.72228087,46011,522,NULL,NULL,411,E 6 St & Avenue D,40.722281,-73.976687,293,Lafayette St & E 8 St,40.730287,-73.990765,14764,Subscriber,1977,1
-74.01658354,40.71533790,46012,516,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,376,John St & William St,40.708621,-74.007222,16148,Subscriber,1971,1
-73.99160000,40.74915600,46014,305,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,444,Broadway & W 24 St,40.742354,-73.989151,18213,Subscriber,1987,1
-73.97668709,40.72228087,46022,945,NULL,NULL,411,E 6 St & Avenue D,40.722281,-73.976687,351,Front St & Maiden Ln,40.705310,-74.006126,15300,Subscriber,1990,1
-74.01575600,40.71151200,46034,301,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,304,Broadway & Battery Pl,40.704633,-74.013617,17607,Subscriber,1981,1
-73.97668709,40.72228087,46042,974,NULL,NULL,411,E 6 St & Avenue D,40.722281,-73.976687,252,MacDougal St & Washington Sq,40.732264,-73.998522,17615,Subscriber,1986,2
-74.00670227,40.70355377,46044,825,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,268,Howard St & Centre St,40.719105,-73.999733,16761,Subscriber,1971,1
-73.99637500,40.71729000,46049,557,NULL,NULL,263,Elizabeth St & Hester St,40.717290,-73.996375,342,Columbia St & Rivington St,40.717400,-73.980166,20807,Subscriber,1957,2
-74.00670227,40.70355377,46055,340,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,316,Fulton St & William St,40.709560,-74.006536,15988,Subscriber,1969,1
-74.00176802,40.75066386,46064,718,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,497,E 17 St & Broadway,40.737050,-73.990093,21480,Subscriber,1983,1
-73.98142006,40.72740794,46081,954,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,472,E 32 St & Park Ave,40.745712,-73.981948,17364,Subscriber,1990,2
-73.97574813,40.72368361,46100,797,NULL,NULL,266,Avenue D & E 8 St,40.723684,-73.975748,307,Canal St & Rutgers St,40.714275,-73.989900,18081,Subscriber,1972,1
-73.99160000,40.74915600,46106,596,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,540,Lexington Ave & E 26 St,40.741473,-73.983209,19498,Subscriber,1981,1
-73.98692300,40.73423200,46113,215,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,503,E 20 St & Park Ave,40.738274,-73.987520,18249,Subscriber,1965,1
-74.00670227,40.70355377,46135,362,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,304,Broadway & Battery Pl,40.704633,-74.013617,14624,Subscriber,1970,2
-74.01713445,40.70834698,46143,611,NULL,NULL,363,West Thames St,40.708347,-74.017134,329,Greenwich St & N Moore St,40.720434,-74.010206,19766,Subscriber,1986,2
-73.99160000,40.74915600,46155,260,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,466,W 25 St & 6 Ave,40.743954,-73.991449,16176,Subscriber,1985,1
-73.97668709,40.72228087,46157,2275,NULL,NULL,411,E 6 St & Avenue D,40.722281,-73.976687,510,W 51 St & 6 Ave,40.760660,-73.980420,19251,Subscriber,1983,1
-73.99160000,40.74915600,46170,493,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,491,E 24 St & Park Ave S,40.740964,-73.986022,15276,Subscriber,1957,1
-73.98142006,40.72740794,46184,734,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,444,Broadway & W 24 St,40.742354,-73.989151,18130,Subscriber,1990,1
-73.97793172,40.72082834,46202,992,NULL,NULL,302,Avenue D & E 3 St,40.720828,-73.977932,361,Allen St & Hester St,40.716059,-73.991908,19613,Subscriber,1962,2
-73.99098507,40.75756990,46204,647,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,456,E 53 St & Madison Ave,40.759711,-73.974023,16386,Subscriber,1962,2
-73.99160000,40.74915600,46208,430,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,168,W 18 St & 6 Ave,40.739713,-73.994564,20333,Subscriber,1959,1
-73.98142006,40.72740794,46232,340,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,293,Lafayette St & E 8 St,40.730287,-73.990765,18859,Subscriber,1975,1
-73.99160000,40.74915600,46247,395,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,540,Lexington Ave & E 26 St,40.741473,-73.983209,19823,Subscriber,1984,1
-73.99160000,40.74915600,46273,513,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,491,E 24 St & Park Ave S,40.740964,-73.986022,18058,Subscriber,1984,1
-73.99147535,40.72229346,46292,302,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,356,Bialystoker Pl & Delancey St,40.716226,-73.982612,15475,Subscriber,1956,1
-73.99400398,40.71076228,46300,743,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,259,South St & Whitehall St,40.701221,-74.012342,15869,Subscriber,1983,1
-73.99404649,40.72903917,46311,141,NULL,NULL,335,Washington Pl & Broadway,40.729039,-73.994046,375,Mercer St & Bleecker St,40.726795,-73.996951,15683,Subscriber,1986,1
-73.99147535,40.72229346,46313,1601,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,167,E 39 St & 3 Ave,40.748901,-73.976049,16275,Subscriber,1980,1
-73.99400398,40.71076228,46317,664,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,315,South St & Gouverneur Ln,40.703554,-74.006702,16445,Subscriber,1949,1
-73.97948148,40.71219906,46324,329,NULL,NULL,332,Cherry St,40.712199,-73.979481,311,Norfolk St & Broome St,40.717227,-73.988021,18700,Subscriber,1970,1
-74.01575600,40.71151200,46359,149,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,363,West Thames St,40.708347,-74.017134,21287,Subscriber,1979,1
-73.99098507,40.75756990,46360,998,NULL,NULL,529,W 42 St & 8 Ave,40.757570,-73.990985,305,E 58 St & 3 Ave,40.760958,-73.967245,20902,Subscriber,1965,1
-74.01575600,40.71151200,46397,1842,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,494,W 26 St & 8 Ave,40.747348,-73.997236,21052,Subscriber,1959,1
-73.99147535,40.72229346,46398,843,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,264,Maiden Ln & Pearl St,40.707065,-74.007319,18558,Subscriber,1978,2
-73.99160000,40.74915600,46413,689,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,318,E 43 St & Vanderbilt Ave,40.753202,-73.977987,15828,Subscriber,1964,1
-73.97628939,40.71782143,46423,1542,NULL,NULL,341,Stanton St & Mangin St,40.717821,-73.976289,2009,Catherine St & Monroe St,40.711174,-73.996826,19580,Subscriber,1938,1
-73.97668709,40.72228087,46424,1181,NULL,NULL,411,E 6 St & Avenue D,40.722281,-73.976687,315,South St & Gouverneur Ln,40.703554,-74.006702,15670,Subscriber,1979,1
-73.99160000,40.74915600,46426,926,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,347,W Houston St & Hudson St,40.728739,-74.007488,16909,Subscriber,1962,1
-74.00277668,40.76087502,46444,1078,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,540,Lexington Ave & E 26 St,40.741473,-73.983209,18409,Subscriber,1980,1
-74.01658354,40.71533790,46449,601,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,337,Old Slip & Front St,40.703799,-74.008387,21684,Subscriber,1983,1
-73.98142006,40.72740794,46454,1189,NULL,NULL,445,E 10 St & Avenue A,40.727408,-73.981420,267,Broadway & W 36 St,40.750977,-73.987654,16143,Subscriber,1975,1
-74.01713445,40.70834698,46459,315,NULL,NULL,363,West Thames St,40.708347,-74.017134,427,Bus Slip & State St,40.701907,-74.013942,21287,Subscriber,1982,1
-73.99695094,40.72679454,46460,266,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,236,St Marks Pl & 2 Ave,40.728419,-73.987140,15683,Subscriber,1985,1
-73.99147535,40.72229346,46463,885,NULL,NULL,265,Stanton St & Chrystie St,40.722293,-73.991475,537,Lexington Ave & E 24 St,40.740259,-73.984092,17765,Subscriber,1990,1
-73.99160000,40.74915600,46471,407,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,388,W 26 St & 10 Ave,40.749718,-74.002950,20381,Subscriber,1967,1
-73.99160000,40.74915600,46483,624,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,318,E 43 St & Vanderbilt Ave,40.753202,-73.977987,16654,Subscriber,1984,1
-74.00176802,40.75066386,46488,1020,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,464,E 56 St & 3 Ave,40.759345,-73.967597,19991,Subscriber,1982,1
-74.01658354,40.71533790,46491,617,NULL,NULL,327,Vesey Pl & River Terrace,40.715338,-74.016584,427,Bus Slip & State St,40.701907,-74.013942,16582,Subscriber,1954,1
-73.99160000,40.74915600,46499,551,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,458,11 Ave & W 27 St,40.751396,-74.005226,16825,Subscriber,1974,1
-73.99160000,40.74915600,46513,391,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,546,E 30 St & Park Ave S,40.744449,-73.983035,20087,Subscriber,1965,1
-73.99160000,40.74915600,46522,502,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,491,E 24 St & Park Ave S,40.740964,-73.986022,20966,Subscriber,1958,1
-73.99160000,40.74915600,46528,829,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,440,E 45 St & 3 Ave,40.752554,-73.972826,18498,Subscriber,1983,1
-73.98692300,40.73423200,46535,373,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,491,E 24 St & Park Ave S,40.740964,-73.986022,18569,Subscriber,1986,1
-74.00670227,40.70355377,46537,229,NULL,NULL,315,South St & Gouverneur Ln,40.703554,-74.006702,259,South St & Whitehall St,40.701221,-74.012342,16345,Subscriber,1981,1
-74.00277668,40.76087502,46563,685,NULL,NULL,514,12 Ave & W 40 St,40.760875,-74.002777,463,9 Ave & W 16 St,40.742065,-74.004432,19737,Subscriber,1987,2
-73.99695094,40.72679454,46569,306,NULL,NULL,375,Mercer St & Bleecker St,40.726795,-73.996951,128,MacDougal St & Prince St,40.727103,-74.002971,15096,Subscriber,1963,1
-73.98692300,40.73423200,46584,446,NULL,NULL,297,E 15 St & 3 Ave,40.734232,-73.986923,403,E 2 St & 2 Ave,40.725029,-73.990697,16890,Subscriber,1987,2
-74.01575600,40.71151200,46607,2552,NULL,NULL,3002,South End Ave & Liberty St,40.711512,-74.015756,517,Pershing Square South,40.751581,-73.977910,21583,Subscriber,1947,1
-74.00176802,40.75066386,46621,2222,NULL,NULL,489,10 Ave & W 28 St,40.750664,-74.001768,290,2 Ave & E 58 St,40.760203,-73.964785,18425,Subscriber,1960,1
-73.99160000,40.74915600,46623,741,NULL,NULL,379,W 31 St & 7 Ave,40.749156,-73.991600,2012,E 27 St & 1 Ave,40.739445,-73.976806,17240,Subscriber,1981,1
-73.99400398,40.71076228,46635,386,NULL,NULL,408,Market St & Cherry St,40.710762,-73.994004,265,Stanton St & Chrystie St,40.722293,-73.991475,20764,Subscriber,1985,1
